,0.001,0.0015,0.002,0.003,0.004,0.005,0.006,0.008,0.01,0.015,0.02,0.03,0.04,0.05,0.06,0.08,0.1,0.15,0.2,0.3,0.4,0.5,0.6,0.8,1.0,1.5,2.0,3.0,4.0,5.0,6.0,8.0,10.0,15.0,20.0,30.0,40.0,50.0,60.0,80.0,100.0,150.0,200.0,300.0,400.0,500.0,600.0,800.0,1000.0
0.0,0.6620233,0.9438779,1.195707,1.6608459999999998,2.056294,2.404424,2.715468,3.24951,3.7001269999999997,4.585088,5.25132,6.220234,6.916792,7.456810000000001,7.8951080000000005,8.551150999999999,9.041352999999999,9.850189,10.486939999999999,11.04583,11.33893,11.54392,11.68348,11.85369,11.95835,12.063369999999999,12.08072,12.0447,11.948889999999999,11.88578,11.82745,11.72982,11.65577,11.60325,11.53458,11.41238,11.40029,11.39591,11.39594,11.39733,11.4009,11.40601,11.40584,11.42389,11.42639,11.40807,11.40704,11.40732,11.4074
1e-06,0.6620239,0.9438786,1.195708,1.6608470000000002,2.056296,2.404426,2.7154700000000003,3.2495130000000003,3.70013,4.585091,5.251323,6.220235,6.916792,7.456809,7.895106,8.551149,9.04135,9.850183,10.486930000000001,11.045819999999999,11.33891,11.5439,11.68346,11.85367,11.95833,12.06335,12.080689999999999,12.04468,11.94886,11.885760000000001,11.82743,11.7298,11.65574,11.60323,11.53457,11.41237,11.40029,11.39592,11.39597,11.39739,11.401010000000001,11.40629,11.40635,11.42506,11.42845,11.4112,11.41136,11.41425,11.417060000000001
1.584893e-06,0.6620242,0.9438790000000001,1.195708,1.6608479999999999,2.056296,2.404427,2.715472,3.249514,3.700132,4.585093,5.251323999999999,6.220236,6.916792,7.456809,7.895105,8.551148,9.041349,9.85018,10.48692,11.045810000000001,11.3389,11.54389,11.68345,11.853660000000001,11.95831,12.06333,12.08067,12.04467,11.94885,11.88575,11.82742,11.72979,11.65575,11.60323,11.53456,11.41237,11.400310000000001,11.39595,11.39602,11.39749,11.40118,11.40669,11.407060000000001,11.42655,11.43083,11.41447,11.415460000000001,11.41985,11.42335
2.511886e-06,0.6620246999999999,0.9438796,1.195709,1.6608490000000002,2.056298,2.404429,2.715474,3.249517,3.700134,4.585095,5.251326000000001,6.220238,6.916792999999999,7.4568080000000005,7.895103999999999,8.551146000000001,9.041346,9.850176,10.48691,11.04579,11.33889,11.54387,11.68343,11.853639999999999,11.95829,12.063310000000001,12.08065,12.04465,11.948830000000001,11.88573,11.8274,11.72978,11.65573,11.60322,11.53455,11.4124,11.400360000000001,11.39604,11.39616,11.39776,11.401589999999999,11.407589999999999,11.40857,11.42938,11.4349,11.41963,11.421669999999999,11.4283,11.43486
3.981072e-06,0.6620256,0.9438806000000001,1.19571,1.6608509999999999,2.0563,2.404432,2.715477,3.249521,3.700139,4.5851,5.25133,6.22024,6.916792999999999,7.456807,7.8951020000000005,8.551143,9.041342,9.850168,10.486889999999999,11.04577,11.33886,11.54384,11.6834,11.8536,11.958260000000001,12.06328,12.08062,12.04461,11.9488,11.885710000000001,11.82738,11.72975,11.655710000000001,11.60322,11.53458,11.412460000000001,11.4005,11.39627,11.39649,11.39835,11.402510000000001,11.40944,11.4114,11.43392,11.441,11.42742,11.43125,11.44134,11.451
6.309573e-06,0.6620269,0.9438822,1.195713,1.660853,2.056304,2.404436,2.715482,3.249527,3.7001459999999997,4.585107,5.251336,6.220243,6.916794,7.456805,7.895098,8.551139,9.041336,9.850157000000001,10.48687,11.04573,11.33882,11.5438,11.68335,11.85355,11.958210000000001,12.06322,12.08057,12.04456,11.94876,11.885660000000001,11.82735,11.72973,11.65569,11.60323,11.53462,11.41263,11.400830000000001,11.3968,11.39725,11.39964,11.40436,11.41267,11.41581,11.440719999999999,11.45043,11.43939,11.4455,11.45946,11.47214
1e-05,0.6620291,0.9438846,1.195716,1.6608580000000002,2.056309,2.404443,2.71549,3.249537,3.700156,4.5851180000000005,5.251346,6.220248000000001,6.916795,7.456803,7.895092,8.551132,9.041325,9.850139,10.48682,11.04568,11.33876,11.54373,11.68328,11.85347,11.95812,12.063139999999999,12.08048,12.04448,11.94869,11.8856,11.82729,11.7297,11.65568,11.60328,11.53478,11.41305,11.40157,11.39792,11.39878,11.40199,11.40748,11.417489999999999,11.42244,11.4512,11.464260000000001,11.45603,11.46443,11.481689999999999,11.496789999999999
1.584893e-05,0.6620324000000001,0.9438886000000001,1.1957209999999998,1.660864,2.056319,2.404454,2.715503,3.2495529999999997,3.7001739999999996,4.585135,5.251361,6.220256,6.916796000000001,7.456797999999999,7.8950830000000005,8.551121,9.041310000000001,9.85011,10.48676,11.045589999999999,11.33865,11.543619999999999,11.68316,11.85334,11.957989999999999,12.06301,12.08035,12.044360000000001,11.94859,11.885530000000001,11.82723,11.72967,11.6557,11.60346,11.535160000000001,11.41394,11.40305,11.399989999999999,11.40142,11.40564,11.4121,11.42487,11.43258,11.465869999999999,11.48227,11.476389999999999,11.48664,11.506910000000001,11.52327
2.511886e-05,0.6620377,0.9438948,1.195729,1.660875,2.056333,2.404472,2.7155240000000003,3.249578,3.7002010000000003,4.585162,5.251384,6.220269999999999,6.916799,7.456791,7.895067999999999,8.551103,9.041283,9.850064999999999,10.48665,11.04545,11.33848,11.543439999999999,11.68297,11.85314,11.95778,12.06279,12.08015,12.04418,11.94845,11.8854,11.82715,11.72967,11.65582,11.60389,11.53598,11.41562,11.40553,11.403189999999999,11.40532,11.41107,11.419189999999999,11.43576,11.446539999999999,11.483989999999999,11.50307,11.499360000000001,11.51131,11.533389999999999,11.55038
